scale,n_bands,frequency_unscaled_cm
0.9097,2488,2114.2785533692427
0.9097,2488,2003.7243047158404
0.9097,2488,2096.8442343629767
0.9097,2488,2082.30427613499
0.9097,2488,1923.213806749478
0.9097,2488,2061.1068484115644
0.9097,2488,2102.4824667472794
0.9097,2488,2030.555347916896
0.9097,2488,2075.861492799824
0.9097,2488,2100.30086841816
0.9097,2488,2084.864240958558
0.9097,2488,2063.7370561723646
0.9097,2488,2016.9075519402
0.9097,2488,1974.3128503902387
0.9097,2488,2043.4526767066068
0.9097,2488,2040.247773991426
0.9097,2488,1916.900186874794
0.9097,2488,2043.1197097944375
0.9097,2488,1990.1688468725956
0.9097,2488,2077.522919643839
0.9097,2488,1902.9815323733096
0.9097,2488,2067.491590634276
0.9097,2488,1877.1320215455648
0.9097,2488,1984.9203033967244
0.9097,2488,2078.101022315049
0.9097,2488,1847.92601956689
0.9097,2488,2004.1501593932064
0.9097,2488,1965.4014510278116
0.9097,2488,1888.793448389579
0.9097,2488,1922.0499065626032
0.9097,2488,1952.6286687919091
0.9097,2488,2073.149719687809
0.9097,2488,2012.585907442014
0.9097,2488,2019.984390458393
0.9097,2488,2112.6432889963726
0.9097,2488,2076.7631087171594
0.9097,2488,1889.7316697812464
0.9097,2488,2100.4623502253494
0.9097,2488,2025.7040782675608
0.9097,2488,1963.096185555678
0.9097,2488,1949.3039463559417
0.9097,2488,1863.4051885236893
0.9097,2488,1955.0080246235025
0.9097,2488,1995.046718698472
0.9097,2488,2012.5170935473236
0.9097,2488,2087.5626030559524
0.9097,2488,1997.888424755414
0.9097,2488,1851.6969330548532
0.9097,2488,1914.4446520831043
0.9097,2488,1935.3168077388152
0.9097,2488,2060.1174013411014
0.9097,2488,1927.0651863251624
0.9097,2488,1868.6074530064857
0.9097,2488,1971.9662526107509
0.9097,2488,1984.790260525448
0.9097,2488,2084.060239639441
0.9097,2488,2032.7404638891944
0.9097,2488,1822.6950643069144
0.9097,2488,2051.99164559745
0.9097,2488,1986.5907442013847
0.9097,2488,2046.3369242607453
0.9097,2488,2092.688578652303
0.9097,2488,2125.657359569089
0.9097,2488,2052.9185445751345
0.9097,2488,1823.09079916456
0.9097,2488,2074.828954600418
0.9097,2488,1869.4361877542049
0.9097,2488,1935.368583049357
0.9097,2488,2087.1437836649447
0.9097,2488,1985.202374409146
0.9097,2488,2002.8520391337804
0.9097,2488,1871.510607892712
0.9097,2488,1978.0406727492584
0.9097,2488,1945.3526437287017
0.9097,2488,1878.1840167088053
0.9097,2488,1895.4598219193144
0.9097,2488,1871.952731669781
0.9097,2488,1945.7303506650544
0.9097,2488,1815.8344509178853
0.9097,2488,2025.491590634275
0.9097,2488,2122.904583928768
0.9097,2488,1973.5453446191048
0.9097,2488,1896.7366164669672
0.9097,2488,1887.279322853688
0.9097,2488,2077.262394195889
0.9097,2488,1875.307903704518
0.9097,2488,1932.725733758382
0.9097,2488,1960.55633725404
0.9097,2488,1999.7713531933605
0.9097,2488,1924.4068374189292
0.9097,2488,2029.521930306695
0.9097,2488,1985.1878641310325
0.9097,2488,2135.6745080795868
0.9097,2488,1913.6216335055517
0.9097,2488,2057.9354732329343
0.9097,2488,1996.8589644937888
0.9097,2488,2027.7266131691767
0.9097,2488,1883.2585467736617
0.9097,2488,1982.2229306364736
0.9097,2488,2053.262943827636
0.9097,2488,2041.3080136308677
0.9097,2488,1961.662526107508
0.9097,2488,1882.5383093327475
0.9097,2488,1912.769264592723
0.9097,2488,1900.855226997912
0.9097,2488,1963.54127734418
0.9097,2488,1855.419478949104
0.9097,2488,1939.1682972408487
0.9097,2488,1879.8873254919204
0.9097,2488,2006.0026382323845
0.9097,2488,1990.186654941189
0.9097,2488,1966.589754864241
0.9097,2488,1924.368802902056
0.9097,2488,2111.6493349455864
0.9097,2488,1944.7015499615256
0.9097,2488,2271.97823458283
0.9097,2488,2032.4927998241176
0.9097,2488,2095.9209629548204
0.9097,2488,2090.051665384193
0.9097,2488,1983.883038364296
0.9097,2488,2084.2043530834344
0.9097,2488,2033.093107617896
0.9097,2488,1960.975486424096
0.9097,2488,2038.3770473782567
0.9097,2488,2311.0083544025506
0.9097,2488,2069.314499285479
0.9097,2488,1894.101571946796
0.9097,2488,1923.259316258107
0.9097,2488,2134.212817412334
0.9097,2488,1921.158843574805
0.9097,2488,1887.0278113663849
0.9097,2488,2077.6528525887657
0.9097,2488,2013.287127624492
0.9097,2488,1850.6543915576565
0.9097,2488,1828.3888094976369
0.9097,2488,1971.730900296801
0.9097,2488,2008.653182367813
0.9097,2488,1991.635044520172
0.9097,2488,1920.1710453995825
0.9097,2488,2023.632845993185
0.9097,2488,1898.6052544794989
0.9097,2488,1903.987908101572
0.9097,2488,1892.624051885237
0.9097,2488,2022.409915356711
0.9097,2488,2115.470154996153
0.9097,2488,2046.9972518412665
0.9097,2488,1994.847752006156
0.9097,2488,2130.333846322964
0.9097,2488,1946.011542266681
0.9097,2488,2059.271957788282
0.9097,2488,1877.2073210948663
0.9097,2488,1897.362866879191
0.9097,2488,1891.138836979224
0.9097,2488,2006.2113883697923
0.9097,2488,1970.7576123996923
0.9097,2488,2050.7859733978235
0.9097,2488,1983.222710783775
0.9097,2488,1895.8387380455097
0.9097,2488,2027.532153457184
0.9097,2488,2027.219852698692
0.9097,2488,2025.8264262943828
0.9097,2488,1925.515884357481
0.9097,2488,1939.8577553039463
0.9097,2488,1983.01857755304
0.9097,2488,1993.570737605804
0.9097,2488,1899.903704517973
0.9097,2488,1948.705067604705
0.9097,2488,1963.8196108607235
0.9097,2488,2007.543695723865
0.9097,2488,2129.4214576233926
0.9097,2488,1955.7123227437617
0.9097,2488,1848.2708585247883
0.9097,2488,1865.0668352204025
0.9097,2488,1934.86050346268
0.9097,2488,1872.9121688468729
0.9097,2488,2027.6439485544688
0.9097,2488,2018.1536770363853
0.9097,2488,2085.536990216555
0.9097,2488,1948.0691436737384
0.9097,2488,2059.505661206992
0.9097,2488,2068.4755413872704
0.9097,2488,2004.148730350665
0.9097,2488,2009.6645047817965
0.9097,2488,2014.019347037485
0.9097,2488,1911.865450148401
0.9097,2488,1941.6651643398925
0.9097,2488,1983.914477300209
0.9097,2488,1957.674947784984
0.9097,2488,1963.5031329009564
0.9097,2488,2093.385951412554
0.9097,2488,1996.1128943607785
0.9097,2488,2035.1655490821151
0.9097,2488,1982.3904583928768
0.9097,2488,2036.7846542816317
0.9097,2488,2000.4675167637683
0.9097,2488,1959.3184566340556
0.9097,2488,1980.0621083873807
0.9097,2488,1892.636033857316
0.9097,2488,1828.0831043201056
0.9097,2488,1998.974826866
0.9097,2488,2127.974167307904
0.9097,2488,2089.649115092888
0.9097,2488,1816.2426074530065
0.9097,2488,1925.524898318127
0.9097,2488,2055.7478289546007
0.9097,2488,1908.7554138727053
0.9097,2488,2016.5895350115425
0.9097,2488,2057.453006485655
0.9097,2488,1992.279322853688
0.9097,2488,1909.091238869957
0.9097,2488,2000.1449928547872
0.9097,2488,1997.5410574914808
0.9097,2488,1962.6176761569748
0.9097,2488,2003.9054633395624
0.9097,2488,1943.8847971858856
0.9097,2488,1944.2346927558535
0.9097,2488,1939.450148400572
0.9097,2488,1996.2606353742992
0.9097,2488,1975.7790480378144
0.9097,2488,2107.844124436628
0.9097,2488,1953.6273496757171
0.9097,2488,2083.9905463339564
0.9097,2488,2084.7976255908543
0.9097,2488,2044.3203253819945
0.9097,2488,1915.961195998681
0.9097,2488,2051.3223040562825
0.9097,2488,2034.8757832252395
0.9097,2488,1924.0290205562276
0.9097,2488,1846.240738705068
0.9097,2488,2282.4840057161705
0.9097,2488,1877.899967022095
0.9097,2488,2004.47400241838
0.9097,2488,2063.4863141695064
0.9097,2488,1967.0615587556335
0.9097,2488,1997.5447949873587
0.9097,2488,2061.78487413433
0.9097,2488,1970.1802792129276
0.9097,2488,1918.4669671320216
0.9097,2488,2014.8774321204796
0.9097,2488,1957.0950862921843
0.9097,2488,2059.8854567439816
0.9097,2488,2068.3194459711995
0.9097,2488,2014.7338683082337
0.9097,2488,1926.426624161812
0.9097,2488,1826.3780367154009
0.9097,2488,2064.8875453446194
0.9097,2488,2110.0756293283503
0.9097,2488,2023.770913487963
0.9097,2488,1942.8475321534568
0.9097,2488,1998.2386501044305
0.9097,2488,1832.4800483675936
0.9097,2488,1911.3505551280643
0.9097,2488,1969.4101352094096
0.9097,2488,2105.409255798615
0.9097,2488,2086.197867428823
0.9097,2488,1888.4621303726503
0.9097,2488,2340.918654501484
0.9097,2488,1933.9629548202704
0.9097,2488,1912.5264372870176
0.9097,2488,2092.7558535781027
0.9097,2488,1868.9727382653623
0.9097,2488,2044.272947125426
0.9097,2488,1940.2940529845005
0.9097,2488,1909.844564142025
0.9097,2488,2071.6759371221283
0.9097,2488,1897.0490271518083
0.9097,2488,2121.0286907771792
0.9097,2488,1981.8354402550287
0.9097,2488,1959.001868747939
0.9097,2488,1949.76310871716
0.9097,2488,1888.8231285039024
0.9097,2488,2093.9697702539297
0.9097,2488,1891.1020116521927
0.9097,2488,2126.020666153677
0.9097,2488,1972.979113993624
0.9097,2488,1877.9694404748816
0.9097,2488,2087.789600967352
0.9097,2488,2091.5533692426075
0.9097,2488,1909.1847861932504
0.9097,2488,2001.137517863032
0.9097,2488,2023.0720017588217
0.9097,2488,2021.0624381664288
0.9097,2488,1913.2530504561944
0.9097,2488,1827.9802132571176
0.9097,2488,2004.402880070353
0.9097,2488,2036.811366384523
0.9097,2488,1899.9155765637024
0.9097,2488,2080.5933824337694
0.9097,2488,1934.512146861603
0.9097,2488,2018.0902495328128
0.9097,2488,1858.8266461470816
0.9097,2488,1933.982411784105
0.9097,2488,1987.6634055183029
0.9097,2488,1885.507090249533
0.9097,2488,2045.263383533033
0.9097,2488,1913.773771573046
0.9097,2488,2093.8399472353526
0.9097,2488,1952.423876003078
0.9097,2488,2070.1319116192158
0.9097,2488,2020.7878421457624
0.9097,2488,2028.1219083214248
0.9097,2488,2104.1853358249973
0.9097,2488,2025.558645707376
0.9097,2488,2100.7367263933165
0.9097,2488,2050.780367154007
0.9097,2488,1981.9320655161043
0.9097,2488,1895.6195449049137
0.9097,2488,2074.2393096625265
0.9097,2488,1979.6019566890184
0.9097,2488,1888.8898537979555
0.9097,2488,2077.068703968341
0.9097,2488,1924.2929537210068
0.9097,2488,2002.5689787842148
0.9097,2488,1870.2909750467188
0.9097,2488,1975.0056062438168
0.9097,2488,2000.1411454325605
0.9097,2488,1982.715840386941
0.9097,2488,1897.0448499505333
0.9097,2488,1922.5841486204245
0.9097,2488,2107.211168517094
0.9097,2488,1947.9285478729253
0.9097,2488,2003.2777838847971
0.9097,2488,1904.521710453996
0.9097,2488,2037.1988567659669
0.9097,2488,2112.5037924590524
0.9097,2488,1904.4866439485547
0.9097,2488,2021.628229086512
0.9097,2488,1982.5804111245463
0.9097,2488,2027.8335715070905
0.9097,2488,1984.1415851379577
0.9097,2488,2081.84203583599
0.9097,2488,1926.8178520391336
0.9097,2488,2069.9554798285158
0.9097,2488,2057.858964493789
0.9097,2488,1995.3582499725185
0.9097,2488,1916.8425854677369
0.9097,2488,1906.0831043201056
0.9097,2488,2020.1511487303508
0.9097,2488,1975.1103660547435
0.9097,2488,1886.4557546443884
0.9097,2488,2023.260195668902
0.9097,2488,1820.2095196218531
0.9097,2488,2059.9810926679124
0.9097,2488,1973.150269319556
0.9097,2488,1842.473452786633
0.9097,2488,2097.980213257118
0.9097,2488,2112.316477959767
0.9097,2488,2043.61185006046
0.9097,2488,2087.935803011982
0.9097,2488,2024.0912388699571
0.9097,2488,2040.915026931956
0.9097,2488,1983.5363306584588
0.9097,2488,1974.930306694515
0.9097,2488,2076.0756293283503
0.9097,2488,1837.9819720787077
0.9097,2488,1909.5161042101795
0.9097,2488,2018.7502473342863
0.9097,2488,1900.194349785644
0.9097,2488,2087.8288446740685
0.9097,2488,1906.228426953941
0.9097,2488,1949.7090249532812
0.9097,2488,2115.51764317907
0.9097,2488,2088.145432560185
0.9097,2488,1996.8221391667585
0.9097,2488,1894.751456524129
0.9097,2488,1966.7639881279545
0.9097,2488,1945.673628668792
0.9097,2488,2087.391997361768
0.9097,2488,2021.3327470594704
0.9097,2488,1963.076948444542
0.9097,2488,1930.7986149279984
0.9097,2488,1998.2213916675828
0.9097,2488,1979.62185335825
0.9097,2488,1984.542706386721
0.9097,2488,1981.562383203254
0.9097,2488,2066.6887985050016
0.9097,2488,1911.9962625041223
0.9097,2488,1924.4362976805544
0.9097,2488,2071.910080246236
0.9097,2488,2053.889524018907
0.9097,2488,2121.1372980103333
0.9097,2488,1946.9449268989777
0.9097,2488,1968.2578872155657
0.9097,2488,1994.2873474771905
0.9097,2488,1955.0029680114328
0.9097,2488,1852.421347697043
0.9097,2488,2075.3615477629987
0.9097,2488,2024.583049356931
0.9097,2488,1848.0756293283505
0.9097,2488,1988.0792568978784
0.9097,2488,1908.5641420248437
0.9097,2488,1925.9740573815543
0.9097,2488,2341.641530174783
0.9097,2488,1936.992085302847
0.9097,2488,2096.849950533143
0.9097,2488,1814.9959327250745
0.9097,2488,2059.5078597339784
0.9097,2488,2066.395734857645
0.9097,2488,1965.5844783994728
0.9097,2488,1968.3697922392
0.9097,2488,2102.555128064197
0.9097,2488,1857.9724084863144
0.9097,2488,2028.4710344069476
0.9097,2488,1904.0855226997912
0.9097,2488,2007.9956029460263
0.9097,2488,2009.4078267560733
0.9097,2488,1803.366714301418
0.9097,2488,2080.120699131582
0.9097,2488,1941.9636143783664
0.9097,2488,2040.729801033308
0.9097,2488,1882.62020446301
0.9097,2488,1979.7064966472465
0.9097,2488,2075.0647466197647
0.9097,2488,2054.214686160273
0.9097,2488,1872.1344399252505
0.9097,2488,1908.8224689458063
0.9097,2488,1951.757282620644
0.9097,2488,1901.3077937781688
0.9097,2488,1898.90425414972
0.9097,2488,1909.2696493349456
0.9097,2488,2088.9584478399474
0.9097,2488,2104.1226778058704
0.9097,2488,1891.9629548202704
0.9097,2488,2046.636473562713
0.9097,2488,1958.836429592173
0.9097,2488,2062.181048697373
0.9097,2488,1882.324062877872
0.9097,2488,2086.248103770474
0.9097,2488,2008.4943387930089
0.9097,2488,1999.836649444872
0.9097,2488,1957.514785093987
0.9097,2488,2099.172474442124
0.9097,2488,2107.079916455975
0.9097,2488,2016.2021545564476
0.9097,2488,2054.1653292294163
0.9097,2488,1871.998131252061
0.9097,2488,1953.7115532593164
0.9097,2488,1898.745410574915
0.9097,2488,1919.334615807409
0.9097,2488,1890.416510937672
0.9097,2488,1922.3039463559417
0.9097,2488,2012.345388589645
0.9097,2488,2032.0307793778168
0.9097,2488,1917.7544245355612
0.9097,2488,1932.2409585577664
0.9097,2488,1859.0782675607345
0.9097,2488,2079.866989117292
0.9097,2488,1925.3559415191824
0.9097,2488,1941.6982521710456
0.9097,2488,1993.5841486204245
0.9097,2488,1858.2895460041773
0.9097,2488,2070.32263383533
0.9097,2488,1934.2905353413212
0.9097,2488,2077.9562493129606
0.9097,2488,2339.050016488952
0.9097,2488,1993.0140705727165
0.9097,2488,1937.294932395295
0.9097,2488,1979.0776080026385
0.9097,2488,1943.094756513136
0.9097,2488,2028.8389578982085
0.9097,2488,2074.524238760031
0.9097,2488,1895.2018247773992
0.9097,2488,2012.7289216225129
0.9097,2488,2112.6432889963726
0.9097,2488,1881.958667692646
0.9097,2488,2123.165549082115
0.9097,2488,2003.2711883038369
0.9097,2488,1919.755963504452
0.9097,2488,2277.239529515225
0.9097,2488,2017.247554138727
0.9097,2488,1920.88402770144
0.9097,2488,2085.6165768934816
0.9097,2488,1830.856985819501
0.9097,2488,2096.692316148181
0.9097,2488,1915.4313509948336
0.9097,2488,2125.1611520281413
0.9097,2488,1967.9182147960869
0.9097,2488,1899.1978674288227
0.9097,2488,2076.747389249203
0.9097,2488,2058.1236671430142
0.9097,2488,1802.6884687259535
0.9097,2488,2066.5911839067826
0.9097,2488,2017.494668572057
0.9097,2488,1908.1767615697484
0.9097,2488,2003.958337913598
0.9097,2488,2030.1454325601849
0.9097,2488,2060.424645487524
0.9097,2488,2107.2264482796527
0.9097,2488,1916.915026931956
0.9097,2488,1857.078047708036
0.9097,2488,1874.002528306035
0.9097,2488,1894.803561613719
0.9097,2488,2042.210618885347
0.9097,2488,2081.83027371661
0.9097,2488,1993.7728921622515
0.9097,2488,1838.7262833901289
0.9097,2488,1938.241398263164
0.9097,2488,1880.135539188744
0.9097,2488,2098.6546114103558
0.9097,2488,2252.624931296032
0.9097,2488,1825.913927668462
0.9097,2488,1836.9331647795975
0.9097,2488,2028.5477629987909
0.9097,2488,1957.3559415191824
0.9097,2488,1890.7853138397277
0.9097,2488,2096.2594261844565
0.9097,2488,1840.0404528965596
0.9097,2488,1888.6730790370448
0.9097,2488,2074.575464438826
0.9097,2488,1983.8215895350115
0.9097,2488,2025.1101462020447
0.9097,2488,2056.4796086621964
0.9097,2488,2041.6779157964163
0.9097,2488,2066.462350225349
0.9097,2488,1924.513136198747
0.9097,2488,2019.4623502253487
0.9097,2488,1977.7966362537104
0.9097,2488,2029.8809497636585
0.9097,2488,2072.8024623502256
0.9097,2488,2091.940529845004
0.9097,2488,1953.0285808508304
0.9097,2488,2081.5685390788176
0.9097,2488,2073.700230845334
0.9097,2488,2072.2827305705177
0.9097,2488,1984.197427723425
0.9097,2488,1801.599318456634
0.9097,2488,1852.125425964604
0.9097,2488,1990.6882488732551
0.9097,2488,1883.5228097174893
0.9097,2488,2035.9927448609435
0.9097,2488,1905.38320325382
0.9097,2488,1870.6304276134997
0.9097,2488,1883.728811696164
0.9097,2488,1867.938661097065
0.9097,2488,1907.8432450258329
0.9097,2488,2051.5634824667472
0.9097,2488,1941.8063097724528
0.9097,2488,2025.8749038144445
0.9097,2488,1949.0701330108827
0.9097,2488,1898.649225019237
0.9097,2488,2126.1695064306914
0.9097,2488,1988.4802682202924
0.9097,2488,1882.6457073760585
0.9097,2488,2038.311641200396
0.9097,2488,2072.915356711004
0.9097,2488,1989.4061778608332
0.9097,2488,1909.747389249203
0.9097,2488,2058.7379355831595
0.9097,2488,2040.2521710454
0.9097,2488,1902.1174013411012
0.9097,2488,2016.8586347147411
0.9097,2488,1876.390788171925
0.9097,2488,1994.564032098494
0.9097,2488,2091.568978784215
0.9097,2488,1902.314829064527
0.9097,2488,1920.6413103220843
0.9097,2488,2024.381224579532
0.9097,2488,1861.3601187204567
0.9097,2488,1856.384192590964
0.9097,2488,2044.734637792679
0.9097,2488,2092.549411894031
0.9097,2488,1912.0024183796857
0.9097,2488,1927.5633725403984
0.9097,2488,1807.8056502143563
0.9097,2488,1897.941739034847
0.9097,2488,1998.05716170166
0.9097,2488,1868.871496097615
0.9097,2488,1949.0725513905684
0.9097,2488,2028.786742882269
0.9097,2488,1934.3759481147636
0.9097,2488,2012.510497966363
0.9097,2488,2048.683412113884
0.9097,2488,2031.2733868308237
0.9097,2488,1924.745410574915
0.9097,2488,1946.5938221391668
0.9097,2488,2108.662745960207
0.9097,2488,2107.5975596350445
0.9097,2488,1890.283390128614
0.9097,2488,2084.531493899088
0.9097,2488,1960.1215785423767
0.9097,2488,2018.3458282950423
0.9097,2488,2136.4803781466417
0.9097,2488,2048.0418819391007
0.9097,2488,1890.4588325821696
0.9097,2488,2083.4672969110698
0.9097,2488,2050.280971748928
0.9097,2488,1972.6076728591845
0.9097,2488,1926.3195558975488
0.9097,2488,1866.693525338024
0.9097,2488,2031.084533362647
0.9097,2488,2016.8669891172915
0.9097,2488,1856.7945476530724
0.9097,2488,1840.355611740134
0.9097,2488,2080.543256018468
0.9097,2488,2011.0245135759044
0.9097,2488,2054.906452676707
0.9097,2488,2071.293283500055
0.9097,2488,2109.0980543036167
0.9097,2488,1903.1780806859404
0.9097,2488,2073.8148840277017
0.9097,2488,1834.5276464768608
0.9097,2488,2009.6981422446963
0.9097,2488,2039.521490601297
0.9097,2488,2045.314609211828
0.9097,2488,1983.211938001539
0.9097,2488,1905.6022864680665
0.9097,2488,1803.965922831703
0.9097,2488,2022.7736616466968
0.9097,2488,1928.0538639111796
0.9097,2488,2031.2873474771905
0.9097,2488,2007.087611300429
0.9097,2488,1953.6983620973947
0.9097,2488,2019.892821809388
0.9097,2488,2035.062548092778
0.9097,2488,2074.856985819501
0.9097,2488,1835.954050785973
0.9097,2488,1847.9397603605585
0.9097,2488,2011.1444432230408
0.9097,2488,2031.254919204133
0.9097,2488,2064.298559964824
0.9097,2488,1804.9414092557988
0.9097,2488,2068.884577333187
0.9097,2488,1891.5210508959
0.9097,2488,1950.6775860173689
0.9097,2488,1843.2298559964825
0.9097,2488,1979.320435308344
0.9097,2488,2044.7868528086185
0.9097,2488,1993.3484665274264
0.9097,2488,1943.8310432010555
0.9097,2488,2131.833791359789
0.9097,2488,1990.0737605804115
0.9097,2488,1990.0890403429703
0.9097,2488,1941.46388919424
0.9097,2488,1986.3151588435749
0.9097,2488,2010.985269869188
0.9097,2488,1989.9409695504007
