pair_id,uid,species_name,ladder,family,nu_lab_cm,nu_scaled_cm,y_cm,res_zero,res_family_mean,res_ridge,res_hgb,pred_zero,pred_family_mean,pred_ridge,pred_hgb
140,265,anthracene,anthracene (locality probe),CH-stretch,3064.6,3065.6617,-1.062,-1.062,0.8464786324786324,2.368501832682602,0.36120121319807463,0.0,-1.908,-3.431,-1.423
141,265,anthracene,anthracene (locality probe),CH-oop (10.5-15 um; benzene nu11 at 673 included),725.6,730.6537,-5.054,-5.054,-5.940862969004894,-4.725522287033709,-3.7486979703477035,0.0,0.887,-0.328,-1.305
142,265,anthracene,anthracene (locality probe),CH-oop (10.5-15 um; benzene nu11 at 673 included),878.3,873.79,4.51,4.51,3.623137030995106,5.029506888916866,2.2802068102760735,0.0,0.887,-0.52,2.23
143,265,anthracene,anthracene (locality probe),low / skeletal,468.0,474.7474,-6.747,-6.747,-6.608896103896104,-5.897186607075396,-3.2723293814557293,0.0,-0.138,-0.85,-3.475
144,265,anthracene,anthracene (locality probe),CC-stretch/CH-ip (7.7 um),1318.1,1306.0245,12.075,12.075,10.70365846153846,10.996310655942661,11.954644803118638,0.0,1.371,1.079,0.12
145,265,anthracene,anthracene (locality probe),low / skeletal,602.9,604.8758,-1.976,-1.976,-1.837896103896104,-0.9994840731666923,0.8809305288522502,0.0,-0.138,-0.977,-2.857
146,265,anthracene,anthracene (locality probe),ring / CH-ip (9-10.5 um),1000.9,1014.6134,-13.713,-13.713,-12.459392473118278,-10.0092728361543,-7.443146545133376,0.0,-1.254,-3.704,-6.27
147,265,anthracene,anthracene (locality probe),CC-stretch (6.2 um),1542.0,1547.3214,-5.321,-5.321,-5.601781879194631,-5.184998777951533,-6.151525320067915,0.0,0.281,-0.136,0.831
148,265,anthracene,anthracene (locality probe),CH-ip-bend (8.6 um),1149.2,1144.6508,4.549,4.549,3.689019178082192,4.190278724347591,3.756300761623485,0.0,0.86,0.359,0.793
149,265,anthracene,anthracene (locality probe),CH-oop (10.5-15 um; benzene nu11 at 673 included),954.9,942.7274,12.173,12.173,11.286137030995107,12.079987028564531,3.3671269268961126,0.0,0.887,0.093,8.806
150,265,anthracene,anthracene (locality probe),CC-stretch/CH-ip (7.7 um),1272.5,1257.8047,14.695,14.695,13.32365846153846,13.645416936314547,7.502221070273811,0.0,1.371,1.05,7.193
151,265,anthracene,anthracene (locality probe),CH-ip-bend (8.6 um),1166.9,1163.1189,3.781,3.781,2.921019178082192,3.3182444617893907,4.371547631065212,0.0,0.86,0.463,-0.591
152,265,anthracene,anthracene (locality probe),CC-stretch/CH-ip (7.7 um),1450.5,1454.1025,-3.602,-3.602,-4.973341538461538,-4.580971482704589,-2.821065182985274,0.0,1.371,0.979,-0.781
153,265,anthracene,anthracene (locality probe),CC-stretch (6.2 um),1627.8,1635.0004,-7.2,-7.2,-7.480781879194631,-6.84693988156932,-2.15348800110086,0.0,0.281,-0.353,-5.047
154,265,anthracene,anthracene (locality probe),CC-stretch/CH-ip (7.7 um),1460.0,1454.2956,5.704,5.704,4.332658461538461,4.773782841743765,11.425929080137799,0.0,1.371,0.93,-5.722
155,265,anthracene,anthracene (locality probe),CC-stretch/CH-ip (7.7 um),1345.6,1350.077,-4.477,-4.477,-5.848341538461539,-5.485399446067851,-10.748368790004161,0.0,1.371,1.008,6.271
156,265,anthracene,anthracene (locality probe),CH-oop (10.5-15 um; benzene nu11 at 673 included),906.8,898.5311,8.269,8.269,7.382137030995106,7.929805300100703,2.593313976173815,0.0,0.887,0.339,5.676
157,273,phenanthrene,,CH-stretch,3070.9,3072.5327,-1.633,-1.633,0.27059829059829066,0.8292688478340073,-1.378250841623836,0.0,-1.904,-2.462,-0.255
158,273,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),735.0,737.3748,-2.375,-2.375,-3.2777283142389524,-2.671906948765528,0.7927763923880873,0.0,0.903,0.297,-3.168
159,273,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),812.8,815.8946,-3.095,-3.095,-3.9977283142389526,-3.478355450416338,0.5541258054761551,0.0,0.903,0.383,-3.649
160,273,phenanthrene,,CC-stretch/CH-ip (7.7 um),1460.4,1460.2854,0.115,0.115,-1.2952107692307693,-1.3282716070406668,-2.778300010108455,0.0,1.41,1.443,2.893
161,273,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),864.9,867.7544,-2.854,-2.854,-3.7567283142389525,-3.779689225124791,-5.4045216023846105,0.0,0.903,0.926,2.551
162,273,phenanthrene,,CH-ip-bend (8.6 um),1245.8,1240.4634,5.337,5.337,4.492851648351648,4.5105342094861145,0.5258903295460504,0.0,0.844,0.826,4.811
163,273,phenanthrene,,CC-stretch (6.2 um),1504.7,1504.7447,-0.045,-0.045,-0.33274747474747474,-0.7268495874466178,-0.7845151058686513,0.0,0.288,0.682,0.74
164,273,phenanthrene,,low / skeletal,617.5,618.8695,-1.37,-1.37,-1.2233030303030303,-1.2264465059012712,-0.08375290760659615,0.0,-0.147,-0.144,-1.286
165,273,phenanthrene,,ring / CH-ip (9-10.5 um),1039.9,1047.6796,-7.78,-7.78,-6.455291891891893,-4.697892518927236,1.5007728391664914,0.0,-1.325,-3.082,-9.281
166,273,phenanthrene,,CC-stretch/CH-ip (7.7 um),1302.9,1294.1386,8.761,8.761,7.35078923076923,6.706015032497928,10.48627562491662,0.0,1.41,2.055,-1.725
167,273,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),710.2,711.6159,-1.416,-1.416,-2.3187283142389523,-2.888979992080956,-6.38121651978766,0.0,0.903,1.473,4.965
168,273,phenanthrene,,low / skeletal,494.0,499.3681,-5.368,-5.368,-5.221303030303031,-5.511159135600177,-4.628368045368201,0.0,-0.147,0.143,-0.74
169,273,phenanthrene,,CH-ip-bend (8.6 um),1202.7,1199.0132,3.687,3.687,2.8428516483516484,2.518983714289474,-4.8005691282865595,0.0,0.844,1.168,8.488
170,273,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),948.2,931.904,16.296,16.296,15.393271685761047,15.28995435089346,4.887897442852925,0.0,0.903,1.006,11.408
171,273,phenanthrene,,CH-ip-bend (8.6 um),1144.1,1138.1711,5.929,5.929,5.084851648351648,4.624009511441694,-1.2853744168257322,0.0,0.844,1.305,7.214
172,273,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),877.6,872.1783,5.422,5.422,4.519271685761047,4.2046720462246565,3.7816849513937756,0.0,0.903,1.217,1.64
173,273,phenanthrene,,ring / CH-ip (9-10.5 um),1002.5,996.5328,5.967,5.967,7.291708108108107,8.781301343228296,3.7894293647494606,0.0,-1.325,-2.814,2.178
174,273,phenanthrene,,CC-stretch/CH-ip (7.7 um),1430.7,1422.7256,7.974,7.974,6.563789230769231,6.112619332770551,3.6701746642638167,0.0,1.41,1.861,4.304
175,273,phenanthrene,,CC-stretch (6.2 um),1530.1,1532.0895,-1.99,-1.99,-2.277747474747475,-2.8209747786719293,-6.499031926183918,0.0,0.288,0.831,4.509
176,273,phenanthrene,,CC-stretch/CH-ip (7.7 um),1351.4,1347.8752,3.525,3.525,2.1147892307692304,1.5559088176264875,-1.8437269815800508,0.0,1.41,1.969,5.369
177,273,phenanthrene,,CC-stretch (6.2 um),1597.9,1610.1735,-12.274,-12.274,-12.561747474747474,-12.850230087682228,-9.731617378393931,0.0,0.288,0.576,-2.542
178,273,phenanthrene,,CC-stretch/CH-ip (7.7 um),1419.0,1440.2453,-21.245,-21.245,-22.65521076923077,-22.992934053441964,-20.314933986642757,0.0,1.41,1.748,-0.93
179,365,phenanthrene,,CC-stretch/CH-ip (7.7 um),1277.5,1280.9109,-3.411,-3.411,-4.8248021472392635,-5.301609065739954,-11.279492772749817,0.0,1.414,1.891,7.868
180,365,phenanthrene,,CC-stretch (6.2 um),1565.0,1565.9487,-0.949,-0.949,-1.2027171717171716,-0.4295712496181411,-5.184576115629571,0.0,0.254,-0.519,4.236
181,365,phenanthrene,,low / skeletal,582.0,585.7741,-3.774,-3.774,-3.615159482758621,-3.2387739876338872,-2.9904030474913057,0.0,-0.159,-0.535,-0.784
182,365,phenanthrene,,CC-stretch/CH-ip (7.7 um),1267.0,1254.6898,12.31,12.31,10.896197852760737,10.719742499208184,6.017154970905102,0.0,1.414,1.59,6.293
183,365,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),694.5,691.1402,3.36,3.36,2.4384136807817587,2.3416400428591997,3.884673035442875,0.0,0.922,1.018,-0.525
184,365,phenanthrene,,CC-stretch/CH-ip (7.7 um),1299.0,1313.9313,-14.931,-14.931,-16.344802147239264,-15.641725221549303,-14.022775969593265,0.0,1.414,0.711,-0.908
185,365,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),756.2,758.944,-2.744,-2.744,-3.6655863192182414,-3.5448520103216947,-0.6299843941621512,0.0,0.922,0.801,-2.114
186,365,phenanthrene,,CH-ip-bend (8.6 um),1136.3,1135.4403,0.86,0.86,-0.017194520547945236,-0.37288301167299187,0.3721708303823559,0.0,0.877,1.233,0.488
187,365,phenanthrene,,CC-stretch (6.2 um),1551.0,1546.8281,4.172,4.172,3.918282828282828,4.313988078492069,2.097245150512867,0.0,0.254,-0.142,2.075
188,365,phenanthrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),836.0,838.9254,-2.925,-2.925,-3.846586319218241,-3.624961974145549,-2.4993850674304636,0.0,0.922,0.7,-0.426
189,365,phenanthrene,,CH-ip-bend (8.6 um),1139.7,1138.5126,1.187,1.187,0.30980547945205483,0.9225394502500766,-2.2721723606686464,0.0,0.877,0.264,3.459
190,365,phenanthrene,,CC-stretch (6.2 um),1513.0,1520.4254,-7.425,-7.425,-7.678717171717172,-7.936359733681181,-2.7115100147895532,0.0,0.254,0.511,-4.713
191,266,anthracene,,CC-stretch/CH-ip (7.7 um),1341.0,1348.8673,-7.867,-7.867,-9.225895223420647,-7.473460629938465,-4.65088947466251,0.0,1.359,-0.394,-3.216
192,266,anthracene,,CC-stretch/CH-ip (7.7 um),1418.4,1403.409,14.991,14.991,13.632104776579352,14.975154659748442,17.28652452610874,0.0,1.359,0.016,-2.296
193,266,anthracene,,CH-ip-bend (8.6 um),1188.6,1186.7501,1.85,1.85,0.9746639344262297,2.4812980596574485,-0.020437562252231256,0.0,0.875,-0.631,1.87
194,266,anthracene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),748.3,753.162,-4.862,-4.862,-5.7823219512195125,-4.647043205398156,-1.9664917688663244,0.0,0.92,-0.215,-2.896
195,266,anthracene,,CC-stretch (6.2 um),1539.9,1537.7205,2.18,2.18,1.971785234899329,3.0860410726551692,0.04833254152188404,0.0,0.208,-0.906,2.132
196,266,anthracene,,CC-stretch (6.2 um),1586.4,1579.4758,6.924,6.924,6.715785234899329,7.781538770725437,2.712148824520809,0.0,0.208,-0.858,4.212
197,266,anthracene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),912.0,909.5911,2.409,2.409,1.4886780487804874,2.6076864880099326,1.5041985526733934,0.0,0.92,-0.199,0.905
198,266,anthracene,,CC-stretch/CH-ip (7.7 um),1456.5,1455.7669,0.733,0.733,-0.6258952234206471,0.4941546655694198,-3.313702578944494,0.0,1.359,0.239,4.047
199,266,anthracene,,CC-stretch/CH-ip (7.7 um),1314.6,1284.7379,29.862,29.862,28.503104776579352,29.03642713286662,27.856642403442375,0.0,1.359,0.826,2.005
200,266,anthracene,,CC-stretch/CH-ip (7.7 um),1290.4,1273.7438,16.656,16.656,15.297104776579351,16.011371277179688,10.529250105192231,0.0,1.359,0.645,6.127
201,266,anthracene,,CC-stretch/CH-ip (7.7 um),1430.2,1450.7307,-20.531,-20.531,-21.889895223420645,-20.98151349797472,-23.200899119990755,0.0,1.359,0.451,2.67
202,271,2-azapyrene,,CH-stretch,3042.0,3034.5521,7.448,7.448,9.429213675213676,9.813331656823301,8.48439899607571,0.0,-1.981,-2.365,-1.036
203,271,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),717.6,720.9499,-3.35,-3.35,-4.2553829787234045,-3.739138861346816,-5.364665094091228,0.0,0.905,0.389,2.015
204,271,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),893.7,896.9772,-3.277,-3.277,-4.182382978723404,-3.350112383241286,-2.756372499242325,0.0,0.905,0.073,-0.521
205,271,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),846.8,840.4909,6.309,6.309,5.403617021276596,6.242827429988881,6.075180326913255,0.0,0.905,0.066,0.234
206,271,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),816.5,819.6984,-3.198,-3.198,-4.103382978723404,-3.8431272130638785,-2.3222105775101642,0.0,0.905,0.645,-0.876
207,271,2-azapyrene,,CH-ip-bend (8.6 um),1143.3,1139.1446,4.155,4.155,3.3086225895316805,3.28009326430127,0.0485496757021604,0.0,0.846,0.875,4.106
208,271,2-azapyrene,,CH-ip-bend (8.6 um),1239.4,1236.1748,3.225,3.225,2.3786225895316804,2.496948181441982,1.64994348381849,0.0,0.846,0.728,1.575
209,271,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1460.5,1455.9646,4.535,4.535,3.0891417565485364,3.1629613932711735,10.430384676019624,0.0,1.446,1.372,-5.895
210,271,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),822.4,812.7756,9.624,9.624,8.718617021276597,9.060321669824795,10.098544861784497,0.0,0.905,0.564,-0.475
211,271,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1254.4,1253.4916,0.908,0.908,-0.5378582434514637,-0.7932797494198577,-5.858995583542084,0.0,1.446,1.701,6.767
212,271,2-azapyrene,,CH-ip-bend (8.6 um),1183.0,1175.9768,7.023,7.023,6.17662258953168,6.441530323218348,3.1821317991377174,0.0,0.846,0.581,3.841
213,271,2-azapyrene,,CC-stretch (6.2 um),1542.9,1549.7773,-6.877,-6.877,-7.178181208053691,-6.977280263434574,-12.304936968650551,0.0,0.301,0.1,5.428
214,271,2-azapyrene,,CH-ip-bend (8.6 um),1208.0,1207.4147,0.585,0.585,-0.26137741046831964,-0.03564977846223083,-3.2254174718454296,0.0,0.846,0.621,3.81
215,271,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),804.7,800.452,4.248,4.248,3.342617021276596,3.5545888084156116,5.541382241166547,0.0,0.905,0.693,-1.293
216,271,2-azapyrene,,ring / CH-ip (9-10.5 um),1024.9,1008.0155,16.885,16.885,18.259405405405406,20.31131126497379,21.01062184184608,0.0,-1.374,-3.426,-4.126
217,271,2-azapyrene,,ring / CH-ip (9-10.5 um),1077.1,1086.6039,-9.504,-9.504,-8.129594594594593,-5.920313261044653,-9.476304689059333,0.0,-1.374,-3.584,-0.028
218,271,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1385.0,1388.0544,-3.054,-3.054,-4.499858243451463,-4.451085149487272,-5.566553791770376,0.0,1.446,1.397,2.513
219,271,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1433.3,1432.9114,0.389,0.389,-1.0568582434514637,-0.8384396620950187,-5.2970820302934705,0.0,1.446,1.227,5.686
220,271,2-azapyrene,,CC-stretch (6.2 um),1572.9,1584.6233,-11.723,-11.723,-12.024181208053692,-11.862224530082242,-5.534810313982264,0.0,0.301,0.139,-6.188
221,271,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1422.7,1423.8452,-1.145,-1.145,-2.5908582434514638,-2.4129720579288296,-3.4695851111417455,0.0,1.446,1.268,2.325
222,271,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1427.5,1451.7279,-24.228,-24.228,-25.673858243451466,-25.376890862921453,-27.559493476633854,0.0,1.446,1.149,3.331
223,272,2-azapyrene,,CC-stretch (6.2 um),1548.7,1543.4917,5.208,5.208,4.993151006711409,5.974021597973334,3.3081494929711637,0.0,0.215,-0.766,1.9
224,272,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1351.7,1347.6309,4.069,4.069,2.7337892307692306,4.036741488406634,2.3569507769052223,0.0,1.335,0.032,1.712
225,272,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1305.1,1309.4435,-4.344,-4.344,-5.679210769230769,-4.892708299336002,-6.874269656673624,0.0,1.335,0.549,2.53
226,272,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1358.7,1333.6887,25.011,25.011,23.67578923076923,24.263286431708828,29.26257644720691,0.0,1.335,0.748,-4.252
227,272,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1428.0,1423.758,4.242,4.242,2.9067892307692307,4.04504079414568,4.877076981885507,0.0,1.335,0.197,-0.635
228,272,2-azapyrene,,CH-ip-bend (8.6 um),1140.1,1136.6807,3.419,3.419,2.571780821917808,3.262313821242041,2.408312705051266,0.0,0.847,0.157,1.011
229,272,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),694.8,691.6819,3.118,3.118,2.217055374592834,3.0929177696518027,4.226549570517677,0.0,0.901,0.025,-1.109
230,272,2-azapyrene,,CH-ip-bend (8.6 um),1259.2,1249.6307,9.569,9.569,8.72178082191781,9.928474433691969,7.280197266622438,0.0,0.847,-0.359,2.289
231,272,2-azapyrene,,ring / CH-ip (9-10.5 um),990.1,988.9455,1.154,1.154,2.664771739130435,5.521120123644783,5.2327355000966245,0.0,-1.511,-4.367,-4.079
232,272,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),855.3,846.9594,8.341,8.341,7.440055374592833,8.702167573750735,8.905573357408347,0.0,0.901,-0.361,-0.565
233,272,2-azapyrene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),914.1,915.1936,-1.094,-1.094,-1.994944625407166,-0.7808036456939749,-1.4699051913097207,0.0,0.901,-0.313,0.376
234,272,2-azapyrene,,ring / CH-ip (9-10.5 um),1004.8,995.7727,9.027,9.027,10.537771739130434,13.569739603942445,11.39828417096363,0.0,-1.511,-4.543,-2.371
235,272,2-azapyrene,,CC-stretch (6.2 um),1516.5,1514.5814,1.919,1.919,1.7041510067114094,2.4509660301777982,2.917326268572093,0.0,0.215,-0.532,-0.998
236,272,2-azapyrene,,CC-stretch/CH-ip (7.7 um),1496.1,1477.1984,18.902,18.902,17.56678923076923,18.269101406063854,16.450309101069777,0.0,1.335,0.633,2.452
237,272,2-azapyrene,,ring / CH-ip (9-10.5 um),1100.6,1079.6831,20.917,20.917,22.427771739130435,16.644720628202258,16.190520584319913,0.0,-1.511,4.272,4.726
238,334,pyrene,R2 pyrene,CH-oop (10.5-15 um; benzene nu11 at 673 included),842.8,848.8038,-6.004,-6.004,-6.939954323001631,-6.091774178630599,-7.602270201223055,0.0,0.936,0.088,1.598
239,334,pyrene,R2 pyrene,CH-stretch,3050.2,3046.6211,3.579,3.579,5.5271452991453,5.170532532579253,12.78207945739358,0.0,-1.948,-1.592,-9.203
240,334,pyrene,R2 pyrene,CH-oop (10.5-15 um; benzene nu11 at 673 included),711.8,714.4102,-2.61,-2.61,-3.5459543230016313,-3.614340601570809,-6.8524296090311285,0.0,0.936,1.004,4.242
241,334,pyrene,R2 pyrene,CH-ip-bend (8.6 um),1183.9,1177.4173,6.483,6.483,5.631728767123287,5.5618313725909,1.8720031125199155,0.0,0.851,0.921,4.611
242,334,pyrene,R2 pyrene,CH-oop (10.5-15 um; benzene nu11 at 673 included),743.9,748.5871,-4.687,-4.687,-5.622954323001632,-5.863670937023231,-3.4379605437044995,0.0,0.936,1.177,-1.249
243,334,pyrene,R2 pyrene,CC-stretch/CH-ip (7.7 um),1434.8,1427.513,7.287,7.287,5.863923312883435,5.704050077785229,2.5679081038480023,0.0,1.423,1.583,4.719
244,334,pyrene,R2 pyrene,CC-stretch (6.2 um),1604.0,1599.9428,4.057,4.057,3.7324395973154365,3.594680557060039,3.253670992850307,0.0,0.325,0.462,0.803
245,334,pyrene,R2 pyrene,CH-oop (10.5-15 um; benzene nu11 at 673 included),821.5,818.3937,3.106,3.106,2.1700456769983685,1.8527815416976794,1.876625437229916,0.0,0.936,1.253,1.229
246,334,pyrene,R2 pyrene,CH-ip-bend (8.6 um),1243.0,1237.9737,5.026,5.026,4.1747287671232876,3.9353897669860967,-3.5085797920286463,0.0,0.851,1.091,8.535
247,334,pyrene,R2 pyrene,ring / CH-ip (9-10.5 um),1097.3,1088.104,9.196,9.196,10.642421621621622,3.586471560684542,1.4008849853316825,0.0,-1.446,5.61,7.795
248,334,pyrene,R2 pyrene,CC-stretch/CH-ip (7.7 um),1312.1,1318.1902,-6.09,-6.09,-7.513076687116564,-7.952836027111397,-10.048135623287585,0.0,1.423,1.863,3.958
249,334,pyrene,R2 pyrene,low / skeletal,542.6,542.6798,-0.08,-0.08,0.09119130434782606,-0.14634206575431413,-2.1231352374409944,0.0,-0.171,0.066,2.043
250,334,pyrene,R2 pyrene,CC-stretch/CH-ip (7.7 um),1471.0,1484.2757,-13.276,-13.276,-14.699076687116564,-14.993714901441043,-20.735664304841407,0.0,1.423,1.718,7.46
251,334,pyrene,R2 pyrene,low / skeletal,487.6,491.5603,-3.96,-3.96,-3.788808695652174,-4.202604881049985,-6.433859558974724,0.0,-0.171,0.243,2.474
252,334,pyrene,R2 pyrene,low / skeletal,499.2,496.4108,2.789,2.789,2.960191304347826,2.6473276767767935,7.343496767226462,0.0,-0.171,0.142,-4.554
253,334,pyrene,R2 pyrene,ring / CH-ip (9-10.5 um),964.1,952.5917,11.508,11.508,12.95442162162162,14.401864925571179,9.640551774860763,0.0,-1.446,-2.894,1.867
254,334,pyrene,R2 pyrene,CC-stretch (6.2 um),1581.3,1610.9238,-29.624,-29.624,-29.948560402684564,-30.246004782851358,-27.346712563606985,0.0,0.325,0.622,-2.277
255,387,fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),776.7,778.2061,-1.506,-1.506,-2.4077430441898526,-0.7875202272961266,-0.44940484449992657,0.0,0.902,-0.718,-1.057
256,387,fluoranthene,,CH-stretch,3066.0,3066.0976,-0.098,-0.098,1.8187179487179486,2.831335198860484,3.438008844137237,0.0,-1.917,-2.929,-3.536
257,387,fluoranthene,,CC-stretch/CH-ip (7.7 um),1461.8,1456.0331,5.767,5.767,4.381777265745008,5.855173473172641,6.0908109502727275,0.0,1.385,-0.088,-0.324
258,387,fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),744.5,746.8465,-2.346,-2.346,-3.247743044189853,-2.4181133901759644,-1.741050423233865,0.0,0.902,0.072,-0.605
259,387,fluoranthene,,CC-stretch/CH-ip (7.7 um),1456.5,1441.1048,15.395,15.395,14.009777265745008,14.823261320913748,13.352533275093421,0.0,1.385,0.572,2.042
260,387,fluoranthene,,CC-stretch/CH-ip (7.7 um),1429.2,1424.2997,4.9,4.9,3.514777265745008,4.395176693641802,4.3016273663151505,0.0,1.385,0.505,0.598
261,387,fluoranthene,,low / skeletal,619.3,624.8484,-5.548,-5.548,-5.387692640692641,-4.398885932759058,-4.283707785910329,0.0,-0.16,-1.149,-1.264
262,387,fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),827.9,830.903,-3.003,-3.003,-3.904743044189853,-2.9843232517795864,-2.0688808750571974,0.0,0.902,-0.019,-0.934
263,387,fluoranthene,,CH-ip-bend (8.6 um),1137.3,1134.407,2.893,2.893,2.074625344352617,2.7167238880071123,1.1922026371595935,0.0,0.818,0.176,1.701
264,387,fluoranthene,,CC-stretch (6.2 um),1616.5,1611.2692,5.231,5.231,5.010528428093646,5.478751241513052,15.142077836933387,0.0,0.22,-0.248,-9.911
265,387,fluoranthene,,CH-ip-bend (8.6 um),1184.4,1180.5698,3.83,3.83,3.011625344352617,3.6171116691810115,2.3951877672036703,0.0,0.818,0.213,1.435
266,387,fluoranthene,,low / skeletal,561.1,559.1463,1.954,1.954,2.114307359307359,2.8094322575506756,3.4008572408317725,0.0,-0.16,-0.855,-1.447
267,387,fluoranthene,,CC-stretch/CH-ip (7.7 um),1479.8,1491.8751,-12.075,-12.075,-13.460222734254991,-12.679510104722826,-8.650707886200896,0.0,1.385,0.605,-3.424
268,387,fluoranthene,,CH-ip-bend (8.6 um),1217.0,1221.9266,-4.927,-4.927,-5.745374655647383,-5.128420403577504,-11.773874983773077,0.0,0.818,0.201,6.847
269,387,fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),936.3,917.829,18.471,18.471,17.569256955810147,18.21468263069857,12.632302828048113,0.0,0.902,0.256,5.839
270,387,fluoranthene,,ring / CH-ip (9-10.5 um),1019.5,1031.1758,-11.676,-11.676,-10.39771195652174,-7.968358893124078,-10.15703396240807,0.0,-1.278,-3.708,-1.519
271,387,fluoranthene,,ring / CH-ip (9-10.5 um),1036.7,1048.2932,-11.593,-11.593,-10.314711956521739,-7.774325421173197,-2.898149785945762,0.0,-1.278,-3.819,-8.695
272,387,fluoranthene,,ring / CH-ip (9-10.5 um),1106.3,1094.7096,11.59,11.59,12.86828804347826,6.849551480452513,3.701567476714149,0.0,-1.278,4.74,7.888
273,387,fluoranthene,,CH-ip-bend (8.6 um),1230.6,1207.2425,23.357,23.357,22.538625344352617,23.08260585501428,23.92195195951801,0.0,0.818,0.274,-0.565
274,387,fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),672.0,671.67,0.33,0.33,-0.5717430441898528,-0.3405284096637747,-3.5850578564905953,0.0,0.902,0.671,3.915
275,387,fluoranthene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),762.9,762.2659,0.634,0.634,-0.26774304418985273,0.1311886853271912,0.5711608464467233,0.0,0.902,0.503,0.063
276,360,pyrene,,CC-stretch/CH-ip (7.7 um),1356.1,1346.4695,9.63,9.63,8.252088957055216,8.999821725543907,8.340709035437948,0.0,1.378,0.63,1.289
277,360,pyrene,,CC-stretch (6.2 um),1552.0,1551.5645,0.436,0.436,0.19949163879598664,0.3091815862872216,-0.866594889634317,0.0,0.237,0.127,1.303
278,360,pyrene,,CH-ip-bend (8.6 um),1245.1,1234.0946,11.005,11.005,10.183961538461539,10.919439778854032,7.0724780042884525,0.0,0.821,0.086,3.933
